,food_id,flavor_name,food_name,orig_content,flavor_group,normalized
2824,707,lemon peel,Cocoa powder,5611.0,fruity,0.13613
2826,707,watercress,Cocoa powder,3.700000048,fruity,9e-05
2834,709,lemon peel,Chocolate,5420.0,fruity,0.21099
2841,710,lemon peel,Hot chocolate,4363.0,fruity,0.29982
2847,711,lemon peel,Dried milk,34743.0,fruity,0.29155
2853,712,lemon peel,Milk (Other mammals),2052.0,fruity,0.29978
2859,713,lemon peel,Kefir,660.0,fruity,0.30359
2865,714,lemon peel,Buttermilk,5669.0,fruity,0.28803
2871,715,lemon peel,Other fermented milk,1380.0,fruity,0.30626
2877,716,lemon peel,Soy sauce,2567.0,fruity,0.24876
2883,717,lemon peel,Miso,619.0,fruity,0.21033
2889,718,lemon peel,Tofu,13000.0,fruity,0.18964
2896,722,lemon peel,Roe,3914.0,fruity,0.15953
2902,723,lemon peel,Cichlidae (Tilapia),1710.0,fruity,0.11705
2909,724,lemon peel,Icing,486.0,fruity,0.13858
2916,725,lemon peel,Snack bar,15543.0,fruity,0.20875
2922,728,lemon peel,Burrito,7605.0,fruity,0.24014
2928,729,lemon peel,Hamburger,31558.0,fruity,0.21313
2934,730,lemon peel,Baked beans,1753.0,fruity,0.16327
2940,731,lemon peel,Chili,1151.0,fruity,0.15896
2946,732,lemon peel,Taco,3673.0,fruity,0.2154
2952,733,lemon peel,Tortilla,4622.0,fruity,0.37017
2958,734,lemon peel,Nachos,3662.0,fruity,0.26771
2964,735,lemon peel,Processed cheese,15793.0,fruity,0.30284
2970,736,lemon peel,Salad,1940.0,fruity,0.16798
2977,737,lemon peel,Cream substitute,1044.0,fruity,0.26444
2983,739,lemon peel,Topping,1507.0,fruity,0.27662
2989,740,lemon peel,Sweet custard,1682.0,fruity,0.24974
2995,742,lemon peel,Egg roll,2848.0,fruity,0.31184
3001,743,lemon peel,Heart of palm,88.0,fruity,0.15686
3007,744,lemon peel,Popcorn,7879.0,fruity,0.25574
3013,745,lemon peel,Potato chip,3608.0,fruity,0.16065
3019,746,lemon peel,Tortilla chip,4346.0,fruity,0.27613
3025,747,lemon peel,Corn chip,4441.0,fruity,0.25811
3031,749,lemon peel,Stew,1527.0,fruity,0.17594
3037,750,lemon peel,Gelatin dessert,32784.0,fruity,0.27203
3044,751,lemon peel,Junket,1346.0,fruity,0.23827
3050,752,lemon peel,Falafel,545.0,fruity,0.15834
3057,754,lemon peel,Other frozen dessert,270.0,fruity,0.18621
3063,755,lemon peel,Lasagna,2844.0,fruity,0.536
3069,757,lemon peel,Pancake,8604.0,fruity,0.30227
3076,759,lemon peel,Pudding,5284.0,fruity,0.25668
3083,760,lemon peel,Waffle,3067.0,fruity,0.31087
3090,761,lemon peel,Soy milk,482.0,fruity,0.20537
3096,762,lemon peel,Meatloaf,9443.0,fruity,0.16523
3104,765,lemon peel,Couscous,1821.0,fruity,0.42467
3110,766,lemon peel,Bulgur,1595.0,fruity,0.36887
3116,767,lemon peel,Coffee substitute,575.0,fruity,0.24499
3123,769,lemon peel,Chimichanga,2823.0,fruity,0.21724
3129,770,lemon peel,Semolina,4990.0,fruity,0.42951
3135,771,lemon peel,Tapioca pearl,5.0,fruity,0.18519
3141,772,lemon peel,Tostada,2049.0,fruity,0.21749
3147,774,lemon peel,Baked potato,1767.0,fruity,0.25203
3153,775,lemon peel,Hot dog,2172.0,fruity,0.20897
3159,776,lemon peel,Spread,3562.0,fruity,0.16544
3165,777,lemon peel,Enchilada,1616.0,fruity,0.2365
3171,778,lemon peel,Egg substitute,558.0,fruity,0.15906
3178,779,lemon peel,Nutritional drink,425.0,fruity,0.33919
3184,780,lemon peel,Other sandwich,12894.0,fruity,0.20753
3190,781,lemon peel,Ketchup,244.0,fruity,0.17087
3197,782,lemon peel,Breakfast sandwich,16881.0,fruity,0.22317
3203,784,lemon peel,Macaroni and cheese,6663.0,fruity,0.34145
3209,785,lemon peel,Butterfat,27.0,fruity,0.27551
3215,787,lemon peel,Hushpuppy,693.0,fruity,0.2973
3221,789,lemon peel,Relish,100.0,fruity,0.1845
3227,790,lemon peel,Other fruit product,340.0,fruity,0.24781
3233,793,lemon peel,Vegetarian food,5354.0,fruity,0.20426
3239,795,lemon peel,Cold cut,8548.0,fruity,0.1591
3245,796,lemon peel,Mixed nuts,7679.0,fruity,0.1761
3251,803,lemon peel,Phyllo dough,826.0,fruity,0.41929
3258,805,lemon peel,Pie crust,9470.0,fruity,0.4026
3264,806,lemon peel,Pie filling,14.0,fruity,0.2
3271,807,lemon peel,Pie,7922.0,fruity,0.3079
3278,810,lemon peel,Ice cream cone,1885.0,fruity,0.42831
3284,812,lemon peel,Cracker,36945.0,fruity,0.37394
3290,815,lemon peel,Natto,1403.0,fruity,0.25207
3296,816,lemon peel,Ravioli,619.0,fruity,0.27511
3302,818,lemon peel,Other pasta dish,947.0,fruity,0.34499
3308,819,lemon peel,Succotash,1301.0,fruity,0.13583
3314,820,lemon peel,Tamale,1012.0,fruity,0.19276
3320,824,lemon peel,Evaporated milk,2711.0,fruity,0.27917
3326,829,lemon peel,Pita bread,3070.0,fruity,0.39425
3332,831,lemon peel,Bagel,10543.0,fruity,0.40007
3338,832,lemon peel,Other bread product,10622.0,fruity,0.38143
3344,835,lemon peel,French toast,2416.0,fruity,0.28575
3350,836,lemon peel,Wheat bread,38219.0,fruity,0.39055
3356,837,lemon peel,Rye bread,11663.0,fruity,0.36668
3357,837,watercress,Rye bread,3.069999993,fruity,0.0001
3364,838,lemon peel,Oat bread,7105.0,fruity,0.33691
3370,839,lemon peel,Potato bread,479.0,fruity,0.27293
3376,840,lemon peel,Cornbread,2622.0,fruity,0.31233
3382,841,lemon peel,Corn grits,4412.0,fruity,0.2882
3388,842,lemon peel,Multigrain bread,1473.0,fruity,0.30123
3394,843,lemon peel,Rice bread,1899.0,fruity,0.36185
3400,845,lemon peel,Raisin bread,2555.0,fruity,0.39472
3406,846,lemon peel,Wonton wrapper,1134.0,fruity,0.42456
3412,848,lemon peel,Trail mix,2856.0,fruity,0.17461
3418,850,lemon peel,Fruit-flavor drink,316.0,fruity,0.2878
3426,854,lemon peel,Frozen yogurt,685.0,fruity,0.23531
3433,855,lemon peel,Milkshake,1716.0,fruity,0.28648
3440,858,lemon peel,Pupusa,2223.0,fruity,0.24482
3446,859,lemon peel,Empanada,855.0,fruity,0.24913
3452,860,lemon peel,Arepa,508.0,fruity,0.3031
3458,862,lemon peel,Gefilte fish,341.0,fruity,0.11144
3464,865,lemon peel,Other dish,16449.0,fruity,0.19381
3471,866,lemon peel,Pot pie,1082.0,fruity,0.27036
3477,867,lemon peel,Stuffing,336.0,fruity,0.17266
3483,868,lemon peel,Edible shell,1400.0,fruity,0.31015
3491,871,lemon peel,Condensed milk,766.0,fruity,0.27915
3497,872,lemon peel,Margarine,723.0,fruity,0.31164
3503,873,lemon peel,Margarine-like spread,119.0,fruity,0.29676
3509,874,lemon peel,Hummus,201.0,fruity,0.1574
3515,876,lemon peel,Potato puffs,179.0,fruity,0.14967
3521,877,lemon peel,Potato gratin,1330.0,fruity,0.26316
3527,878,lemon peel,Milk substitute,197.0,fruity,0.30168
3532,880,lemon peel,Soft-necked garlic,170.0,fruity,0.12723
3539,881,lemon peel,Cabbage,1710.05,fruity,0.54119
3547,906,lemon peel,Sunburst squash (pattypan squash),5872.25,fruity,0.13709
3554,907,lemon peel,Green zucchini,692.25,fruity,0.11319
3555,907,watercress,Green zucchini,0.9677,fruity,0.00016
3562,908,lemon peel,Yellow zucchini,692.25,fruity,0.10981
3571,909,lemon peel,Green bell pepper,1382.85,fruity,0.17373
3574,909,watercress,Green bell pepper,2.4195,fruity,0.0003
3581,910,lemon peel,Yellow bell pepper,334.85,fruity,0.15689
3582,910,watercress,Yellow bell pepper,0.5578,fruity,0.00026
3589,911,lemon peel,Orange bell pepper,270.85,fruity,0.12038
3597,912,lemon peel,Red bell pepper,34359.85,fruity,0.16055
3604,913,lemon peel,Italian sweet red pepper,1093.0,fruity,0.18366
3606,913,watercress,Italian sweet red pepper,2.332,fruity,0.00039
3613,914,lemon peel,Yellow wax bean,2238.0,fruity,0.14324
3616,914,watercress,Yellow wax bean,5.7081,fruity,0.00037
3623,915,lemon peel,Green bean,769.0,fruity,0.12219
3641,918,lemon peel,Japanese pumpkin,5584.0,fruity,0.13964
3648,919,lemon peel,White cabbage,1911.05,fruity,0.40442
3655,920,lemon peel,Romaine lettuce,90.0,fruity,0.05594
3658,920,watercress,Romaine lettuce,2.0484999999999998,fruity,0.00127
3664,921,lemon peel,"Cow milk, pasteurized, vitamin A + D added, 0% fat",332.0,fruity,0.27993
3670,922,lemon peel,"Cow milk, pasteurized, vitamin A + D added, 1% fat",332.0,fruity,0.28017
3676,923,lemon peel,"Cow milk, pasteurized, vitamin A + D added, 2% fat",326.0,fruity,0.28055
3682,924,lemon peel,"Cow milk, pasteurized, vitamin D added, 3.25% fat",311.0,fruity,0.28043
3691,939,lemon peel,Black tea,3.0,fruity,0.01614
3700,940,lemon peel,Green tea,3.0,fruity,0.01614
3712,949,lemon peel,White wine,3327.7,fruity,0.85259
3714,949,watercress,White wine,12.39,fruity,0.00317
3723,985,lemon peel,Sour cream,271.0,fruity,0.30246
3729,1019,lemon peel,White bread,15770.0,fruity,0.37956
3737,1023,lemon peel,Taco shell,1400.0,fruity,0.31015
