,source_id,food_id,flavor_name,food_name,orig_content,flavor_group,normalized
1277,556,309,ketone,Bluefish,2766.0,chemical,0.18846
1278,570,309,lemon peel,Bluefish,1617.0,fruity,0.11017
1279,446,312,diphenyl oxide,Breadfruit,1450.75,green,0.12874
1280,465,312,everlasting,Breadfruit,2395.75,floral,0.2126
1281,474,312,feta cheese,Breadfruit,2510.15,milky,0.22276
1282,484,312,foliage,Breadfruit,1952.25,floral,0.17325
1283,556,312,ketone,Breadfruit,1411.25,chemical,0.12524
1284,570,312,lemon peel,Breadfruit,1548.5,fruity,0.13742
1285,446,313,diphenyl oxide,Breadnut tree seed,1073.0,green,0.19775
1286,465,313,everlasting,Breadnut tree seed,1412.0,floral,0.26023
1287,474,313,feta cheese,Breadnut tree seed,636.0,milky,0.11721
1288,484,313,foliage,Breadnut tree seed,916.0,floral,0.16882
1289,556,313,ketone,Breadnut tree seed,663.0,chemical,0.12219
1290,570,313,lemon peel,Breadnut tree seed,726.0,fruity,0.1338
1291,446,314,diphenyl oxide,Rapini,165.0,green,0.09312
1292,465,314,everlasting,Rapini,337.0,floral,0.19018
1293,474,314,feta cheese,Rapini,437.0,milky,0.24661
1294,484,314,foliage,Rapini,271.0,floral,0.15293
1295,556,314,ketone,Rapini,273.0,chemical,0.15406
1296,570,314,lemon peel,Rapini,289.0,fruity,0.16309
1297,446,317,diphenyl oxide,Burbot,1488.0,green,0.1052
1298,465,317,everlasting,Burbot,2270.0,floral,0.16049
1299,474,317,feta cheese,Burbot,4048.0,milky,0.2862
1300,484,317,foliage,Burbot,2115.0,floral,0.14953
1301,556,317,ketone,Burbot,2665.0,chemical,0.18842
1302,570,317,lemon peel,Burbot,1558.0,fruity,0.11015
1303,446,319,diphenyl oxide,American butterfish,1331.0,green,0.10517
1304,465,319,everlasting,American butterfish,2031.0,floral,0.16048
1305,474,319,feta cheese,American butterfish,3622.0,milky,0.28619
1306,484,319,foliage,American butterfish,1893.0,floral,0.14957
1307,556,319,ketone,American butterfish,2385.0,chemical,0.18845
1308,570,319,lemon peel,American butterfish,1394.0,fruity,0.11015
1309,446,320,diphenyl oxide,Butternut,1970.9,green,0.13196
1310,465,320,everlasting,Butternut,3108.6,floral,0.20813
1311,474,320,feta cheese,Butternut,1553.3,milky,0.104
1312,484,320,foliage,Butternut,3042.05,floral,0.20367
1313,556,320,ketone,Butternut,2767.9,chemical,0.18532
1314,570,320,lemon peel,Butternut,2493.35,fruity,0.16693
1315,446,321,diphenyl oxide,Butternut squash,235.0,green,0.14697
1316,465,321,everlasting,Butternut squash,303.0,floral,0.18949
1317,474,321,feta cheese,Butternut squash,258.0,milky,0.16135
1318,484,321,foliage,Butternut squash,258.0,floral,0.16135
1319,556,321,ketone,Butternut squash,294.0,chemical,0.18386
1320,570,321,lemon peel,Butternut squash,251.0,fruity,0.15697
1321,446,326,diphenyl oxide,Carob,1765.0,green,0.1207
1322,465,326,everlasting,Carob,2514.0,floral,0.17192
1323,474,326,feta cheese,Carob,2828.0,milky,0.1934
1324,484,326,foliage,Carob,2758.0,floral,0.18861
1325,556,326,ketone,Carob,2511.0,chemical,0.17172
1326,570,326,lemon peel,Carob,2234.0,fruity,0.15278
1327,633,326,neroli,Carob,12.68,floral,0.00087
1328,446,327,diphenyl oxide,Common carp,1374.0,green,0.10519
1329,465,327,everlasting,Common carp,2097.0,floral,0.16054
1330,474,327,feta cheese,Common carp,3738.0,milky,0.28617
1331,484,327,foliage,Common carp,1953.0,floral,0.14952
1332,556,327,ketone,Common carp,2461.0,chemical,0.18841
1333,570,327,lemon peel,Common carp,1439.0,fruity,0.11017
1334,446,328,diphenyl oxide,Cassava,134.5,green,0.09148
1335,465,328,everlasting,Cassava,270.0,floral,0.18364
1336,474,328,feta cheese,Cassava,296.75,milky,0.20184
1337,484,328,foliage,Cassava,217.5,floral,0.14793
1338,556,328,ketone,Cassava,293.75,chemical,0.1998
1339,570,328,lemon peel,Cassava,257.75,fruity,0.17531
1340,446,329,diphenyl oxide,Channel catfish,2917.0,green,0.10548
1341,465,329,everlasting,Channel catfish,4371.0,floral,0.15805
1342,474,329,feta cheese,Channel catfish,7861.0,milky,0.28425
1343,484,329,foliage,Channel catfish,4224.0,floral,0.15274
1344,556,329,ketone,Channel catfish,5112.0,chemical,0.18485
1345,570,329,lemon peel,Channel catfish,3170.0,fruity,0.11463
1346,446,330,diphenyl oxide,Chayote,409.5,green,0.11906
1347,465,330,everlasting,Chayote,810.5,floral,0.23564
1348,474,330,feta cheese,Chayote,466.75,milky,0.1357
1349,484,330,foliage,Chayote,529.0,floral,0.1538
1350,556,330,ketone,Chayote,657.0,chemical,0.19102
1351,570,330,lemon peel,Chayote,566.75,fruity,0.16478
1352,446,331,diphenyl oxide,Cherimoya,31.0,green,0.07598
1353,465,331,everlasting,Cherimoya,63.0,floral,0.15441
1354,474,331,feta cheese,Cherimoya,42.0,milky,0.10294
1355,484,331,foliage,Cherimoya,52.0,floral,0.12745
1356,556,331,ketone,Cherimoya,63.0,chemical,0.15441
1357,570,331,lemon peel,Cherimoya,157.0,fruity,0.3848
1358,446,332,diphenyl oxide,Chervil,394.0,green,0.11903
1359,465,332,everlasting,Chervil,700.0,floral,0.21148
1360,474,332,feta cheese,Chervil,370.0,milky,0.11178
1361,484,332,foliage,Chervil,558.0,floral,0.16858
1362,556,332,ketone,Chervil,800.0,chemical,0.24169
1363,570,332,lemon peel,Chervil,488.0,fruity,0.14743
1364,446,333,diphenyl oxide,Chia,563.0,green,0.10707
1365,465,333,everlasting,Chia,950.0,floral,0.18067
1366,474,333,feta cheese,Chia,970.0,milky,0.18447
1367,484,333,foliage,Chia,943.0,floral,0.17934
1368,556,333,ketone,Chia,1044.0,chemical,0.19854
1369,570,333,lemon peel,Chia,776.0,fruity,0.14758
1370,633,333,neroli,Chia,12.3,floral,0.00234
1371,446,334,diphenyl oxide,Chicken,8690.0,green,0.13175
1372,465,334,everlasting,Chicken,14100.0,floral,0.21377
1373,484,334,foliage,Chicken,15330.0,floral,0.23241
1374,556,334,ketone,Chicken,15300.0,chemical,0.23196
1375,570,334,lemon peel,Chicken,12540.0,fruity,0.19012
1376,446,336,diphenyl oxide,Chinese chestnut,548.0,green,0.11191
1377,465,336,everlasting,Chinese chestnut,964.0,floral,0.19686
1378,474,336,feta cheese,Chinese chestnut,998.0,milky,0.2038
1379,484,336,foliage,Chinese chestnut,805.0,floral,0.16439
1380,556,336,ketone,Chinese chestnut,874.0,chemical,0.17848
1381,570,336,lemon peel,Chinese chestnut,708.0,fruity,0.14458
1382,446,339,diphenyl oxide,Cisco,1193.0,green,0.10516
1383,465,339,everlasting,Cisco,1821.0,floral,0.16051
1384,474,339,feta cheese,Cisco,3247.0,milky,0.28621
1385,484,339,foliage,Cisco,1696.0,floral,0.14949
1386,556,339,ketone,Cisco,2138.0,chemical,0.18845
1387,570,339,lemon peel,Cisco,1250.0,fruity,0.11018
1388,446,341,diphenyl oxide,Coconut,1947.0,green,0.11342
1389,465,341,everlasting,Coconut,3833.0,floral,0.22328
1390,474,341,feta cheese,Coconut,2295.0,milky,0.13369
1391,484,341,foliage,Coconut,3122.0,floral,0.18186
1392,556,341,ketone,Coconut,3275.0,chemical,0.19077
1393,570,341,lemon peel,Coconut,2695.0,fruity,0.15699
1394,446,342,diphenyl oxide,Pacific cod,1232.0,green,0.11569
1395,465,342,everlasting,Pacific cod,1628.0,floral,0.15288
1396,474,342,feta cheese,Pacific cod,3115.0,milky,0.29252
1397,484,342,foliage,Pacific cod,1581.0,floral,0.14846
1398,556,342,ketone,Pacific cod,1953.0,chemical,0.1834
1399,570,342,lemon peel,Pacific cod,1140.0,fruity,0.10705
1400,446,343,diphenyl oxide,Atlantic cod,4261.0,green,0.10518
1401,465,343,everlasting,Atlantic cod,6502.0,floral,0.1605
1402,474,343,feta cheese,Atlantic cod,11592.0,milky,0.28614
1403,484,343,foliage,Atlantic cod,6059.0,floral,0.14956
1404,556,343,ketone,Atlantic cod,7634.0,chemical,0.18844
1405,570,343,lemon peel,Atlantic cod,4463.0,fruity,0.11017
1406,446,344,diphenyl oxide,Common octopus,1431.0,green,0.1018
1407,465,344,everlasting,Common octopus,1954.0,floral,0.13901
1408,474,344,feta cheese,Common octopus,3342.0,milky,0.23775
1409,484,344,foliage,Common octopus,2799.0,floral,0.19912
1410,556,344,ketone,Common octopus,2706.0,chemical,0.1925
1411,570,344,lemon peel,Common octopus,1825.0,fruity,0.12983
1412,446,345,diphenyl oxide,Corn salad,304.0,green,0.07485
1413,465,345,everlasting,Corn salad,836.0,floral,0.20585
1414,474,345,feta cheese,Corn salad,852.75,milky,0.20997
1415,484,345,foliage,Corn salad,667.0,floral,0.16424
1416,556,345,ketone,Corn salad,743.0,chemical,0.18295
1417,570,345,lemon peel,Corn salad,658.5,fruity,0.16214
1418,446,346,diphenyl oxide,Cottonseed,6215.0,green,0.13072
1419,465,346,everlasting,Cottonseed,8851.0,floral,0.18617
1420,474,346,feta cheese,Cottonseed,8754.0,milky,0.18413
1421,484,346,foliage,Cottonseed,8363.0,floral,0.1759
1422,556,346,ketone,Cottonseed,8005.0,chemical,0.16837
1423,570,346,lemon peel,Cottonseed,7355.0,fruity,0.1547
1424,446,347,diphenyl oxide,Catjang pea,1297.0,green,0.11571
1425,465,347,everlasting,Catjang pea,1911.0,floral,0.17049
1426,474,347,feta cheese,Catjang pea,2714.0,milky,0.24213
1427,484,347,foliage,Catjang pea,1655.0,floral,0.14765
1428,556,347,ketone,Catjang pea,1830.0,chemical,0.16326
1429,570,347,lemon peel,Catjang pea,1802.0,fruity,0.16076
1430,446,348,diphenyl oxide,Malus (Crab apple),24.0,green,0.09125
1431,465,348,everlasting,Malus (Crab apple),57.0,floral,0.21673
1432,474,348,feta cheese,Malus (Crab apple),50.0,milky,0.19011
1433,484,348,foliage,Malus (Crab apple),48.0,floral,0.18251
1434,556,348,ketone,Malus (Crab apple),42.0,chemical,0.1597
1435,570,348,lemon peel,Malus (Crab apple),42.0,fruity,0.1597
1436,446,350,diphenyl oxide,Atlantic croaker,1221.0,green,0.10597
1437,465,350,everlasting,Atlantic croaker,1863.0,floral,0.16169
1438,474,350,feta cheese,Atlantic croaker,3204.0,milky,0.27808
1439,484,350,foliage,Atlantic croaker,1704.0,floral,0.14789
1440,556,350,ketone,Atlantic croaker,2142.0,chemical,0.18591
1441,570,350,lemon peel,Atlantic croaker,1388.0,fruity,0.12047
1442,446,351,diphenyl oxide,Cusk,1463.0,green,0.10517
1443,465,351,everlasting,Cusk,2233.0,floral,0.16052
1444,474,351,feta cheese,Cusk,3980.0,milky,0.2861
1445,484,351,foliage,Cusk,2081.0,floral,0.14959
1446,556,351,ketone,Cusk,2621.0,chemical,0.18841
1447,570,351,lemon peel,Cusk,1533.0,fruity,0.1102
1448,446,352,diphenyl oxide,Cuttlefish,1559.0,green,0.10184
1449,465,352,everlasting,Cuttlefish,2128.0,floral,0.13901
1450,474,352,feta cheese,Cuttlefish,3640.0,milky,0.23778
1451,484,352,foliage,Cuttlefish,3048.0,floral,0.19911
1452,556,352,ketone,Cuttlefish,2946.0,chemical,0.19245
1453,570,352,lemon peel,Cuttlefish,1987.0,fruity,0.1298
1454,446,355,diphenyl oxide,Dock,233.0,green,0.11844
1455,465,355,everlasting,Dock,375.0,floral,0.19062
1456,474,355,feta cheese,Dock,325.0,milky,0.1652
1457,484,355,foliage,Dock,322.0,floral,0.16368
1458,556,355,ketone,Dock,374.0,chemical,0.19011
1459,570,355,lemon peel,Dock,328.0,fruity,0.16673
1460,633,355,neroli,Dock,10.3,floral,0.00524
1461,446,356,diphenyl oxide,Dolphin fish,1426.0,green,0.10524
1462,465,356,everlasting,Dolphin fish,2175.0,floral,0.16052
1463,474,356,feta cheese,Dolphin fish,3877.0,milky,0.28613
1464,484,356,foliage,Dolphin fish,2026.0,floral,0.14952
1465,556,356,ketone,Dolphin fish,2553.0,chemical,0.18841
1466,570,356,lemon peel,Dolphin fish,1493.0,fruity,0.11018
1467,446,357,diphenyl oxide,Freshwater drum,1351.0,green,0.10516
1468,465,357,everlasting,Freshwater drum,2063.0,floral,0.16058
1469,474,357,feta cheese,Freshwater drum,3676.0,milky,0.28614
1470,484,357,foliage,Freshwater drum,1921.0,floral,0.14953
1471,556,357,ketone,Freshwater drum,2421.0,chemical,0.18845
1472,570,357,lemon peel,Freshwater drum,1415.0,fruity,0.11014
1473,446,359,diphenyl oxide,Dungeness crab,1322.0,green,0.105
1474,465,359,everlasting,Dungeness crab,1865.0,floral,0.14812
1475,474,359,feta cheese,Dungeness crab,3454.0,milky,0.27432
1476,484,359,foliage,Dungeness crab,2393.0,floral,0.19006
1477,556,359,ketone,Dungeness crab,2247.0,chemical,0.17846
1478,570,359,lemon peel,Dungeness crab,1310.0,fruity,0.10404
1479,446,361,diphenyl oxide,Eastern oyster,1537.0,green,0.11455
1480,465,361,everlasting,Eastern oyster,2033.0,floral,0.15151
1481,474,361,feta cheese,Eastern oyster,3176.0,milky,0.2367
1482,484,361,foliage,Eastern oyster,2461.0,floral,0.18341
1483,556,361,ketone,Eastern oyster,2400.0,chemical,0.17886
1484,570,361,lemon peel,Eastern oyster,1811.0,fruity,0.13497
1485,446,362,diphenyl oxide,Freshwater eel,1421.0,green,0.1052
1486,465,362,everlasting,Freshwater eel,2168.0,floral,0.16051
1487,474,362,feta cheese,Freshwater eel,3865.0,milky,0.28615
1488,484,362,foliage,Freshwater eel,2020.0,floral,0.14955
1489,556,362,ketone,Freshwater eel,2545.0,chemical,0.18842
1490,570,362,lemon peel,Freshwater eel,1488.0,fruity,0.11017
1491,446,363,diphenyl oxide,Elderberry,305.0,green,0.26568
1492,465,363,everlasting,Elderberry,199.0,floral,0.17334
1493,474,363,feta cheese,Elderberry,93.0,milky,0.08101
1494,484,363,foliage,Elderberry,216.0,floral,0.18815
1495,556,363,ketone,Elderberry,178.0,chemical,0.15505
1496,570,363,lemon peel,Elderberry,151.0,fruity,0.13153
1497,604,363,mercaptan,Elderberry,5.42,chemical,0.00472
1498,633,363,neroli,Elderberry,0.58,floral,0.00051
1499,446,367,diphenyl oxide,European anchovy,1662.0,green,0.10517
1500,465,367,everlasting,European anchovy,2536.0,floral,0.16048
1501,474,367,feta cheese,European anchovy,4522.0,milky,0.28615
1502,484,367,foliage,European anchovy,2364.0,floral,0.14959
1503,556,367,ketone,European anchovy,2978.0,chemical,0.18845
1504,570,367,lemon peel,European anchovy,1741.0,fruity,0.11017
1505,446,368,diphenyl oxide,European chestnut,661.95,green,0.08855
1506,465,368,everlasting,European chestnut,1325.95,floral,0.17737
1507,474,368,feta cheese,European chestnut,1410.3,milky,0.18865
1508,484,368,foliage,European chestnut,1233.15,floral,0.16495
1509,556,368,ketone,European chestnut,1597.8,chemical,0.21373
1510,570,368,lemon peel,European chestnut,1246.6,fruity,0.16675
1511,446,369,diphenyl oxide,Turbot,2337.0,green,0.11248
1512,465,369,everlasting,Turbot,3567.0,floral,0.17168
1513,474,369,feta cheese,Turbot,4864.0,milky,0.23411
1514,484,369,foliage,Turbot,3338.0,floral,0.16066
1515,556,369,ketone,Turbot,4215.0,chemical,0.20287
1516,570,369,lemon peel,Turbot,2456.0,fruity,0.11821
1517,446,371,diphenyl oxide,Florida pompano,1424.0,green,0.10522
1518,465,371,everlasting,Florida pompano,2172.0,floral,0.1605
1519,474,371,feta cheese,Florida pompano,3872.0,milky,0.28612
1520,484,371,foliage,Florida pompano,2024.0,floral,0.14956
1521,556,371,ketone,Florida pompano,2550.0,chemical,0.18843
1522,570,371,lemon peel,Florida pompano,1491.0,fruity,0.11018
1523,446,372,diphenyl oxide,Ginkgo nuts,337.5,green,0.04436
1524,465,372,everlasting,Ginkgo nuts,1567.05,floral,0.20595
1525,474,372,feta cheese,Ginkgo nuts,1142.7,milky,0.15018
1526,484,372,foliage,Ginkgo nuts,1283.7,floral,0.16871
1527,556,372,ketone,Ginkgo nuts,1356.6,chemical,0.17829
1528,570,372,lemon peel,Ginkgo nuts,1921.4,fruity,0.25252
1529,446,374,diphenyl oxide,Grape,89.0,green,0.03945
1530,465,374,everlasting,Grape,317.0,floral,0.1405
1531,474,374,feta cheese,Grape,182.0,milky,0.08067
1532,484,374,foliage,Grape,313.0,floral,0.13873
1533,556,374,ketone,Grape,736.0,chemical,0.32622
1534,570,374,lemon peel,Grape,619.0,fruity,0.27436
1535,633,374,neroli,Grape,0.16,floral,7e-05
1536,446,375,diphenyl oxide,Greenland halibut/turbot,1967.0,green,0.10913
1537,465,375,everlasting,Greenland halibut/turbot,3269.0,floral,0.18137
1538,474,375,feta cheese,Greenland halibut/turbot,4212.0,milky,0.23369
1539,484,375,foliage,Greenland halibut/turbot,2914.0,floral,0.16167
1540,556,375,ketone,Greenland halibut/turbot,3503.0,chemical,0.19435
1541,570,375,lemon peel,Greenland halibut/turbot,2159.0,fruity,0.11978
1542,446,377,diphenyl oxide,Grouper,1493.0,green,0.10519
1543,465,377,everlasting,Grouper,2278.0,floral,0.1605
1544,474,377,feta cheese,Grouper,4061.0,milky,0.28613
1545,484,377,foliage,Grouper,2123.0,floral,0.14958
1546,556,377,ketone,Grouper,2675.0,chemical,0.18847
1547,570,377,lemon peel,Grouper,1563.0,fruity,0.11012
1548,446,379,diphenyl oxide,Haddock,5371.0,green,0.11275
1549,465,379,everlasting,Haddock,8467.0,floral,0.17774
1550,474,379,feta cheese,Haddock,10379.0,milky,0.21788
1551,484,379,foliage,Haddock,7391.0,floral,0.15515
1552,556,379,ketone,Haddock,10069.0,chemical,0.21137
1553,570,379,lemon peel,Haddock,5960.0,fruity,0.12511
1554,446,380,diphenyl oxide,Hippoglossus (Common halibut),3010.0,green,0.10712
1555,465,380,everlasting,Hippoglossus (Common halibut),4519.0,floral,0.16082
1556,474,380,feta cheese,Hippoglossus (Common halibut),8014.0,milky,0.28521
1557,484,380,foliage,Hippoglossus (Common halibut),4149.0,floral,0.14766
1558,556,380,ketone,Hippoglossus (Common halibut),5255.0,chemical,0.18702
1559,570,380,lemon peel,Hippoglossus (Common halibut),3152.0,fruity,0.11217
1560,446,381,diphenyl oxide,Hazelnut,2018.0,green,0.11035
1561,465,381,everlasting,Hazelnut,3909.0,floral,0.21375
1562,474,381,feta cheese,Hazelnut,1757.0,milky,0.09607
1563,484,381,foliage,Hazelnut,3794.0,floral,0.20746
1564,556,381,ketone,Hazelnut,3812.0,chemical,0.20844
1565,570,381,lemon peel,Hazelnut,2998.0,fruity,0.16393
1566,446,382,diphenyl oxide,Hickory nut,454.0,green,0.12535
1567,465,382,everlasting,Hickory nut,730.0,floral,0.20155
1568,474,382,feta cheese,Hickory nut,497.0,milky,0.13722
1569,484,382,foliage,Hickory nut,708.0,floral,0.19547
1570,556,382,ketone,Hickory nut,662.0,chemical,0.18277
1571,570,382,lemon peel,Hickory nut,571.0,fruity,0.15765
1572,446,384,diphenyl oxide,Horseradish tree,1723.5,green,0.11308
1573,465,384,everlasting,Horseradish tree,3032.0,floral,0.19894
1574,474,384,feta cheese,Horseradish tree,2665.75,milky,0.1749
1575,484,384,foliage,Horseradish tree,2566.75,floral,0.16841
1576,556,384,ketone,Horseradish tree,3007.5,chemical,0.19733
1577,570,384,lemon peel,Horseradish tree,2239.25,fruity,0.14692
1578,604,384,mercaptan,Horseradish tree,0.44,chemical,3e-05
1579,633,384,neroli,Horseradish tree,5.95,floral,0.00039
1580,446,386,diphenyl oxide,Hyacinth bean,2295.9,green,0.1217
1581,465,386,everlasting,Hyacinth bean,3429.0,floral,0.18177
1582,474,386,feta cheese,Hyacinth bean,4204.5,milky,0.22287
1583,484,386,foliage,Hyacinth bean,3467.25,floral,0.18379
1584,556,386,ketone,Hyacinth bean,2819.75,chemical,0.14947
1585,570,386,lemon peel,Hyacinth bean,2648.6,fruity,0.1404
1586,446,388,diphenyl oxide,Pacific jack mackerel,783.0,green,0.10519
1587,465,388,everlasting,Pacific jack mackerel,1195.0,floral,0.16053
1588,474,388,feta cheese,Pacific jack mackerel,2130.0,milky,0.28614
1589,484,388,foliage,Pacific jack mackerel,1113.0,floral,0.14952
1590,556,388,ketone,Pacific jack mackerel,1403.0,chemical,0.18847
1591,570,388,lemon peel,Pacific jack mackerel,820.0,fruity,0.11016
1592,446,389,diphenyl oxide,Jackfruit,103.0,green,0.23043
1593,465,389,everlasting,Jackfruit,86.0,floral,0.19239
1594,474,389,feta cheese,Jackfruit,69.0,milky,0.15436
1595,484,389,foliage,Jackfruit,86.0,floral,0.19239
1596,556,389,ketone,Jackfruit,86.0,chemical,0.19239
1597,570,389,lemon peel,Jackfruit,17.0,fruity,0.03803
1598,446,390,diphenyl oxide,Japanese chestnut,322.0,green,0.08006
1599,465,390,everlasting,Japanese chestnut,671.0,floral,0.16683
1600,474,390,feta cheese,Japanese chestnut,735.0,milky,0.18274
1601,484,390,foliage,Japanese chestnut,573.0,floral,0.14247
1602,556,390,ketone,Japanese chestnut,1016.0,chemical,0.25261
1603,570,390,lemon peel,Japanese chestnut,705.0,fruity,0.17529
1604,446,392,diphenyl oxide,Jerusalem artichoke,171.5,green,0.09676
1605,465,392,everlasting,Jerusalem artichoke,409.8,floral,0.2312
1606,474,392,feta cheese,Jerusalem artichoke,428.8,milky,0.24192
1607,484,392,foliage,Jerusalem artichoke,247.8,floral,0.1398
1608,556,392,ketone,Jerusalem artichoke,257.3,chemical,0.14516
1609,570,392,lemon peel,Jerusalem artichoke,257.3,fruity,0.14516
1610,446,394,diphenyl oxide,Jute,1018.75,green,0.10855
1611,465,394,everlasting,Jute,1773.25,floral,0.18895
1612,474,394,feta cheese,Jute,1533.25,milky,0.16337
1613,484,394,foliage,Jute,1530.0,floral,0.16303
1614,556,394,ketone,Jute,1830.0,chemical,0.19499
1615,570,394,lemon peel,Jute,1695.1,fruity,0.18062
1616,633,394,neroli,Jute,4.61,floral,0.00049
1617,446,395,diphenyl oxide,Kale,1035.0,green,0.1095
1618,465,395,everlasting,Kale,1756.0,floral,0.18577
1619,474,395,feta cheese,Kale,1601.0,milky,0.16937
1620,484,395,foliage,Kale,1491.0,floral,0.15774
